pair_id,cash_inflow,order_time
21481.0,-5.0,2019-11-23 01:34:00
21483.0,-1.0,2019-11-23 01:41:00
21485.0,4.0,2019-11-23 01:53:00
21487.0,0.0,2019-11-23 02:05:00
21489.0,-1.0,2019-11-23 02:11:00
21491.0,0.0,2019-11-23 02:14:00
21493.0,0.0,2019-11-23 02:22:00
21495.0,0.0,2019-11-23 02:23:00
21497.0,-7.0,2019-11-23 02:42:00
21499.0,-207.0,2019-11-25 09:16:00
21501.0,221.0,2019-11-25 09:47:00
21503.0,-18.0,2019-11-25 09:56:00
21505.0,-15.0,2019-11-25 10:08:00
21507.0,-32.0,2019-11-25 10:14:00
21509.0,68.0,2019-11-25 10:35:00
21511.0,47.0,2019-11-25 11:01:00
21513.0,4.0,2019-11-25 11:03:00
21515.0,-18.0,2019-11-25 11:04:00
21517.0,1.0,2019-11-25 11:18:00
21519.0,-4.0,2019-11-25 11:28:00
21521.0,0.0,2019-11-25 11:43:00
21523.0,-1.0,2019-11-25 11:57:00
21525.0,-24.0,2019-11-25 13:01:00
21527.0,22.0,2019-11-25 13:10:00
21529.0,3.0,2019-11-25 13:12:00
21531.0,30.0,2019-11-25 13:23:00
21533.0,6.0,2019-11-25 13:31:00
21535.0,-13.0,2019-11-25 13:32:00
21537.0,32.0,2019-11-25 13:57:00
21539.0,5.0,2019-11-25 13:59:00
21541.0,-10.0,2019-11-25 14:00:00
21543.0,-13.0,2019-11-25 14:06:00
21545.0,-15.0,2019-11-25 14:11:00
21547.0,25.0,2019-11-25 14:36:00
21549.0,3.0,2019-11-25 14:48:00
21551.0,-6.0,2019-11-25 14:50:00
21553.0,7.0,2019-11-25 15:05:00
21555.0,0.0,2019-11-25 15:11:00
21557.0,-5.0,2019-11-25 15:12:00
21559.0,31.0,2019-11-25 15:34:00
21561.0,-12.0,2019-11-25 15:41:00
21563.0,-2.0,2019-11-25 15:46:00
21565.0,-2.0,2019-11-25 15:49:00
21567.0,-4.0,2019-11-25 15:58:00
21569.0,2.0,2019-11-25 16:05:00
21571.0,-3.0,2019-11-25 16:08:00
21573.0,9.0,2019-11-25 16:19:00
21575.0,-8.0,2019-11-25 16:22:00
21577.0,-11.0,2019-11-25 16:27:00
21579.0,4.0,2019-11-25 17:17:00
21581.0,-4.0,2019-11-25 17:19:00
21583.0,-12.0,2019-11-25 17:24:00
21585.0,-11.0,2019-11-25 17:32:00
21587.0,-1.0,2019-11-25 17:49:00
21589.0,-10.0,2019-11-25 17:52:00
21591.0,-13.0,2019-11-25 17:57:00
21593.0,6.0,2019-11-25 18:11:00
21595.0,-7.0,2019-11-25 18:16:00
21597.0,2.0,2019-11-25 18:22:00
21599.0,10.0,2019-11-25 18:25:00
21601.0,5.0,2019-11-25 18:28:00
21603.0,8.0,2019-11-25 18:46:00
21605.0,-6.0,2019-11-25 18:49:00
21607.0,2.0,2019-11-25 18:57:00
21609.0,-1.0,2019-11-25 19:00:00
21611.0,-4.0,2019-11-25 19:06:00
21613.0,-8.0,2019-11-25 19:18:00
21615.0,1.0,2019-11-25 19:34:00
21617.0,-1.0,2019-11-25 19:40:00
21619.0,-2.0,2019-11-25 19:41:00
21621.0,-2.0,2019-11-25 19:42:00
21623.0,-4.0,2019-11-25 19:49:00
21625.0,1.0,2019-11-25 19:57:00
21627.0,-2.0,2019-11-25 20:00:00
21629.0,5.0,2019-11-25 20:11:00
21631.0,12.0,2019-11-25 20:28:00
21633.0,-2.0,2019-11-25 20:32:00
21635.0,5.0,2019-11-25 20:42:00
21637.0,-4.0,2019-11-25 20:46:00
21639.0,-3.0,2019-11-25 20:51:00
21641.0,0.0,2019-11-25 21:01:00
21643.0,-8.0,2019-11-25 21:10:00
21645.0,0.0,2019-11-25 21:27:00
21647.0,-6.0,2019-11-25 21:33:00
21649.0,-2.0,2019-11-25 21:46:00
21651.0,-6.0,2019-11-25 21:57:00
21653.0,-8.0,2019-11-25 22:04:00
21655.0,-8.0,2019-11-25 22:34:00
21657.0,27.0,2019-11-25 22:58:00
21659.0,-1.0,2019-11-25 22:59:00
21661.0,40.0,2019-11-25 23:30:00
21663.0,-5.0,2019-11-25 23:33:00
21665.0,1.0,2019-11-25 23:46:00
21667.0,4.0,2019-11-26 00:02:00
21669.0,-9.0,2019-11-26 00:06:00
21671.0,-8.0,2019-11-26 00:15:00
21673.0,-6.0,2019-11-26 00:21:00
21675.0,-11.0,2019-11-26 00:24:00
21677.0,-6.0,2019-11-26 00:30:00
21679.0,20.0,2019-11-26 00:43:00
21681.0,-2.0,2019-11-26 00:46:00
21683.0,1.0,2019-11-26 00:53:00
21685.0,8.0,2019-11-26 01:09:00
21687.0,-3.0,2019-11-26 01:12:00
21689.0,-8.0,2019-11-26 01:15:00
21691.0,-5.0,2019-11-26 01:22:00
21693.0,-1.0,2019-11-26 01:30:00
21695.0,-12.0,2019-11-26 01:33:00
21697.0,-5.0,2019-11-26 01:44:00
21699.0,2.0,2019-11-26 01:51:00
21701.0,3.0,2019-11-26 01:59:00
21703.0,-2.0,2019-11-26 02:00:00
21705.0,1.0,2019-11-26 02:08:00
21707.0,-7.0,2019-11-26 02:13:00
21709.0,0.0,2019-11-26 02:19:00
21711.0,0.0,2019-11-26 02:36:00
21713.0,5.0,2019-11-26 02:48:00
21715.0,-2.0,2019-11-26 02:51:00
21717.0,-1.0,2019-11-26 02:56:00
21719.0,-110.0,2019-11-26 09:16:00
21721.0,18.0,2019-11-26 09:25:00
21723.0,-9.0,2019-11-26 09:29:00
21725.0,-82.0,2019-11-26 09:33:00
21727.0,19.0,2019-11-26 09:45:00
21729.0,18.0,2019-11-26 09:53:00
21731.0,123.0,2019-11-26 10:25:00
21733.0,14.0,2019-11-26 10:33:00
21735.0,-11.0,2019-11-26 10:34:00
21737.0,-25.0,2019-11-26 10:36:00
21739.0,-2.0,2019-11-26 10:44:00
21741.0,-54.0,2019-11-26 10:47:00
21743.0,-16.0,2019-11-26 10:55:00
21745.0,-3.0,2019-11-26 11:05:00
21747.0,-35.0,2019-11-26 11:10:00
21749.0,-3.0,2019-11-26 11:22:00
21751.0,-2.0,2019-11-26 11:29:00
21753.0,-8.0,2019-11-26 11:32:00
21755.0,8.0,2019-11-26 11:44:00
21757.0,5.0,2019-11-26 11:57:00
21759.0,-11.0,2019-11-26 13:04:00
21761.0,5.0,2019-11-26 13:22:00
21763.0,-2.0,2019-11-26 13:29:00
21765.0,-27.0,2019-11-26 13:43:00
21767.0,-8.0,2019-11-26 13:46:00
21769.0,-11.0,2019-11-26 13:55:00
21771.0,-6.0,2019-11-26 14:02:00
21773.0,14.0,2019-11-26 14:12:00
21775.0,6.0,2019-11-26 14:16:00
21777.0,0.0,2019-11-26 14:18:00
21779.0,39.0,2019-11-26 14:40:00
21781.0,-5.0,2019-11-26 14:49:00
21783.0,-14.0,2019-11-26 14:54:00
21785.0,6.0,2019-11-26 15:06:00
21787.0,2.0,2019-11-26 15:13:00
21789.0,0.0,2019-11-26 15:17:00
21791.0,2.0,2019-11-26 15:20:00
21793.0,0.0,2019-11-26 15:21:00
21795.0,-9.0,2019-11-26 15:22:00
21797.0,-7.0,2019-11-26 15:29:00
21799.0,-23.0,2019-11-26 15:32:00
21801.0,-5.0,2019-11-26 15:41:00
21803.0,-6.0,2019-11-26 15:47:00
21805.0,-6.0,2019-11-26 15:52:00
21807.0,52.0,2019-11-26 16:11:00
21809.0,3.0,2019-11-26 16:14:00
21811.0,-10.0,2019-11-26 16:16:00
21813.0,6.0,2019-11-26 16:28:00
21815.0,10.0,2019-11-26 16:30:00
21817.0,-15.0,2019-11-26 17:16:00
21819.0,-16.0,2019-11-26 17:25:00
21821.0,-8.0,2019-11-26 17:31:00
21823.0,-14.0,2019-11-26 17:34:00
21825.0,-2.0,2019-11-26 17:48:00
21827.0,-9.0,2019-11-26 17:54:00
21829.0,-5.0,2019-11-26 18:00:00
21831.0,-2.0,2019-11-26 18:04:00
21833.0,6.0,2019-11-26 18:12:00
21835.0,1.0,2019-11-26 18:28:00
21837.0,3.0,2019-11-26 18:44:00
21839.0,-7.0,2019-11-26 18:49:00
21841.0,-4.0,2019-11-26 18:56:00
21843.0,8.0,2019-11-26 19:18:00
21845.0,-4.0,2019-11-26 19:22:00
21847.0,-5.0,2019-11-26 19:26:00
21849.0,18.0,2019-11-26 19:47:00
21851.0,5.0,2019-11-26 20:06:00
21853.0,4.0,2019-11-26 20:31:00
21855.0,-5.0,2019-11-26 20:33:00
21857.0,3.0,2019-11-26 20:44:00
21859.0,0.0,2019-11-26 20:54:00
21861.0,2.0,2019-11-26 21:04:00
21863.0,2.0,2019-11-26 21:30:00
21865.0,2.0,2019-11-26 21:39:00
21867.0,-4.0,2019-11-26 21:44:00
21869.0,-10.0,2019-11-26 21:50:00
21871.0,-7.0,2019-11-26 21:57:00
21873.0,-3.0,2019-11-26 22:02:00
21875.0,-1.0,2019-11-26 22:07:00
21877.0,-1.0,2019-11-26 22:11:00
21879.0,0.0,2019-11-26 22:15:00
21881.0,1.0,2019-11-26 22:20:00
21883.0,-8.0,2019-11-26 22:24:00
21885.0,-23.0,2019-11-26 22:32:00
21887.0,19.0,2019-11-26 22:51:00
21889.0,3.0,2019-11-26 23:02:00
21891.0,2.0,2019-11-26 23:13:00
21893.0,-8.0,2019-11-26 23:16:00
21895.0,-10.0,2019-11-26 23:24:00
21897.0,-12.0,2019-11-26 23:30:00
21899.0,10.0,2019-11-26 23:43:00
21901.0,-1.0,2019-11-26 23:52:00
21903.0,-7.0,2019-11-27 00:01:00
21905.0,13.0,2019-11-27 00:29:00
21907.0,-13.0,2019-11-27 00:39:00
21909.0,-2.0,2019-11-27 00:46:00
21911.0,-4.0,2019-11-27 00:56:00
21913.0,-6.0,2019-11-27 01:04:00
21915.0,-7.0,2019-11-27 01:10:00
21917.0,-8.0,2019-11-27 01:17:00
21919.0,0.0,2019-11-27 01:25:00
21921.0,3.0,2019-11-27 01:30:00
21923.0,-1.0,2019-11-27 01:31:00
21925.0,-2.0,2019-11-27 01:37:00
21927.0,7.0,2019-11-27 01:57:00
21929.0,0.0,2019-11-27 02:03:00
21931.0,17.0,2019-11-27 02:22:00
21933.0,-10.0,2019-11-27 02:25:00
21935.0,5.0,2019-11-27 02:40:00
21937.0,-4.0,2019-11-27 02:46:00
21939.0,-71.0,2019-11-27 09:16:00
21941.0,-29.0,2019-11-27 09:25:00
21943.0,-14.0,2019-11-27 09:26:00
21945.0,-19.0,2019-11-27 09:28:00
21947.0,-1.0,2019-11-27 09:44:00
21949.0,5.0,2019-11-27 09:59:00
21951.0,-14.0,2019-11-27 10:06:00
21953.0,-12.0,2019-11-27 10:13:00
21955.0,-13.0,2019-11-27 10:23:00
21957.0,-10.0,2019-11-27 10:32:00
21959.0,9.0,2019-11-27 11:01:00
21961.0,0.0,2019-11-27 11:17:00
21963.0,7.0,2019-11-27 11:19:00
21965.0,2.0,2019-11-27 11:20:00
21967.0,13.0,2019-11-27 11:39:00
21969.0,-6.0,2019-11-27 11:43:00
21971.0,-4.0,2019-11-27 11:49:00
21973.0,-4.0,2019-11-27 11:56:00
21975.0,-5.0,2019-11-27 13:03:00
21977.0,-12.0,2019-11-27 13:10:00
21979.0,-4.0,2019-11-27 13:19:00
21981.0,-9.0,2019-11-27 13:25:00
21983.0,6.0,2019-11-27 13:40:00
21985.0,-13.0,2019-11-27 13:43:00
21987.0,0.0,2019-11-27 13:56:00
21989.0,-3.0,2019-11-27 13:59:00
21991.0,-11.0,2019-11-27 14:02:00
21993.0,2.0,2019-11-27 14:12:00
21995.0,1.0,2019-11-27 14:20:00
21997.0,13.0,2019-11-27 14:34:00
21999.0,-9.0,2019-11-27 14:36:00
22001.0,-6.0,2019-11-27 14:41:00
22003.0,-8.0,2019-11-27 14:45:00
22005.0,35.0,2019-11-27 15:18:00
22007.0,-2.0,2019-11-27 15:29:00
22009.0,-13.0,2019-11-27 15:31:00
22011.0,-8.0,2019-11-27 15:56:00
22013.0,3.0,2019-11-27 16:06:00
22015.0,33.0,2019-11-27 16:17:00
22017.0,7.0,2019-11-27 16:18:00
22019.0,-6.0,2019-11-27 16:25:00
22021.0,40.0,2019-11-27 17:33:00
22023.0,-3.0,2019-11-27 17:44:00
22025.0,22.0,2019-11-27 18:06:00
22027.0,10.0,2019-11-27 18:19:00
22029.0,-4.0,2019-11-27 18:24:00
22031.0,1.0,2019-11-27 18:33:00
22033.0,6.0,2019-11-27 18:47:00
22035.0,-1.0,2019-11-27 18:54:00
22037.0,-4.0,2019-11-27 18:58:00
22039.0,24.0,2019-11-27 19:25:00
22041.0,6.0,2019-11-27 19:28:00
22043.0,1.0,2019-11-27 19:30:00
22045.0,-2.0,2019-11-27 19:36:00
22047.0,-2.0,2019-11-27 19:42:00
22049.0,-1.0,2019-11-27 19:45:00
22051.0,8.0,2019-11-27 20:01:00
22053.0,4.0,2019-11-27 20:13:00
22055.0,1.0,2019-11-27 20:33:00
22057.0,-5.0,2019-11-27 20:40:00
22059.0,-2.0,2019-11-27 20:49:00
22061.0,3.0,2019-11-27 21:04:00
22063.0,1.0,2019-11-27 21:16:00
22065.0,-2.0,2019-11-27 21:24:00
22067.0,0.0,2019-11-27 21:32:00
22069.0,1.0,2019-11-27 21:36:00
22071.0,0.0,2019-11-27 21:39:00
22073.0,-12.0,2019-11-27 21:45:00
22075.0,-3.0,2019-11-27 21:51:00
22077.0,0.0,2019-11-27 21:53:00
22079.0,10.0,2019-11-27 22:12:00
22081.0,6.0,2019-11-27 22:26:00
22083.0,15.0,2019-11-27 22:50:00
22085.0,4.0,2019-11-27 23:06:00
22087.0,-10.0,2019-11-27 23:13:00
22089.0,-5.0,2019-11-27 23:20:00
22091.0,-6.0,2019-11-27 23:29:00
22093.0,2.0,2019-11-27 23:46:00
22095.0,13.0,2019-11-28 00:03:00
22097.0,0.0,2019-11-28 00:19:00
22099.0,-8.0,2019-11-28 00:29:00
22101.0,16.0,2019-11-28 00:55:00
22103.0,-10.0,2019-11-28 01:00:00
22105.0,-2.0,2019-11-28 01:10:00
22107.0,-2.0,2019-11-28 01:13:00
22109.0,-4.0,2019-11-28 01:17:00
22111.0,-3.0,2019-11-28 01:23:00
22113.0,-4.0,2019-11-28 01:31:00
22115.0,-7.0,2019-11-28 01:38:00
22117.0,2.0,2019-11-28 01:47:00
22119.0,2.0,2019-11-28 01:57:00
22121.0,7.0,2019-11-28 02:13:00
22123.0,-1.0,2019-11-28 02:17:00
22125.0,11.0,2019-11-28 02:34:00
22127.0,-6.0,2019-11-28 02:37:00
22129.0,0.0,2019-11-28 02:46:00
22131.0,1.0,2019-11-28 02:48:00
22133.0,3.0,2019-11-28 02:58:00
22135.0,189.0,2019-11-28 09:25:00
22137.0,-21.0,2019-11-28 09:29:00
22139.0,-36.0,2019-11-28 09:33:00
22141.0,43.0,2019-11-28 09:52:00
22143.0,-11.0,2019-11-28 09:55:00
22145.0,-8.0,2019-11-28 09:57:00
22147.0,-26.0,2019-11-28 09:58:00
22149.0,-31.0,2019-11-28 10:05:00
22151.0,1.0,2019-11-28 10:15:00
22153.0,79.0,2019-11-28 10:46:00
22155.0,21.0,2019-11-28 10:56:00
22157.0,9.0,2019-11-28 10:58:00
22159.0,16.0,2019-11-28 11:12:00
22161.0,2.0,2019-11-28 11:14:00
22163.0,2.0,2019-11-28 11:19:00
22165.0,5.0,2019-11-28 11:35:00
22167.0,4.0,2019-11-28 11:46:00
22169.0,-4.0,2019-11-28 11:58:00
22171.0,0.0,2019-11-28 12:00:00
22173.0,-19.0,2019-11-28 13:17:00
22175.0,3.0,2019-11-28 13:25:00
22177.0,1.0,2019-11-28 13:27:00
22179.0,-9.0,2019-11-28 13:33:00
22181.0,-2.0,2019-11-28 13:42:00
22183.0,0.0,2019-11-28 13:56:00
22185.0,1.0,2019-11-28 14:05:00
22187.0,-2.0,2019-11-28 14:11:00
22189.0,4.0,2019-11-28 14:24:00
22191.0,-1.0,2019-11-28 14:26:00
22193.0,-3.0,2019-11-28 14:33:00
22195.0,0.0,2019-11-28 14:50:00
22197.0,-1.0,2019-11-28 15:03:00
22199.0,-1.0,2019-11-28 15:14:00
22201.0,-2.0,2019-11-28 15:23:00
22203.0,-1.0,2019-11-28 15:30:00
22205.0,2.0,2019-11-28 15:44:00
22207.0,1.0,2019-11-28 15:45:00
22209.0,1.0,2019-11-28 15:46:00
22211.0,2.0,2019-11-28 15:49:00
22213.0,0.0,2019-11-28 16:00:00
22215.0,0.0,2019-11-28 16:01:00
22217.0,-33.0,2019-11-28 17:32:00
22219.0,-2.0,2019-11-28 17:42:00
22221.0,-4.0,2019-11-28 17:48:00
22223.0,-6.0,2019-11-28 17:53:00
22225.0,-5.0,2019-11-28 17:58:00
22227.0,-2.0,2019-11-28 18:01:00
22229.0,-3.0,2019-11-28 18:05:00
22231.0,-4.0,2019-11-28 18:09:00
22233.0,-5.0,2019-11-28 18:20:00
22235.0,-8.0,2019-11-28 18:26:00
22237.0,11.0,2019-11-28 18:43:00
22239.0,-5.0,2019-11-28 18:50:00
22241.0,-3.0,2019-11-28 18:56:00
22243.0,0.0,2019-11-28 18:59:00
22245.0,-1.0,2019-11-28 19:12:00
22247.0,-6.0,2019-11-28 19:17:00
22249.0,-4.0,2019-11-28 19:22:00
22251.0,-1.0,2019-11-28 19:28:00
22253.0,2.0,2019-11-28 19:35:00
22255.0,-1.0,2019-11-28 19:39:00
22257.0,-4.0,2019-11-28 19:42:00
22259.0,0.0,2019-11-28 19:51:00
22261.0,-5.0,2019-11-28 19:55:00
22263.0,-7.0,2019-11-28 20:01:00
22265.0,1.0,2019-11-28 20:10:00
22267.0,3.0,2019-11-28 20:26:00
22269.0,-3.0,2019-11-28 20:30:00
22271.0,3.0,2019-11-28 20:40:00
22273.0,-2.0,2019-11-28 20:48:00
22275.0,4.0,2019-11-28 21:01:00
22277.0,-4.0,2019-11-28 21:04:00
22279.0,2.0,2019-11-28 21:19:00
22281.0,0.0,2019-11-28 21:25:00
22283.0,-4.0,2019-11-28 21:57:00
22285.0,-2.0,2019-11-28 22:03:00
22287.0,2.0,2019-11-28 22:09:00
22289.0,6.0,2019-11-28 22:30:00
22291.0,1.0,2019-11-28 22:38:00
22293.0,1.0,2019-11-28 22:48:00
22295.0,-8.0,2019-11-28 22:54:00
22297.0,0.0,2019-11-28 23:12:00
22299.0,-5.0,2019-11-28 23:16:00
22301.0,-3.0,2019-11-28 23:23:00
22303.0,-1.0,2019-11-28 23:29:00
22305.0,-1.0,2019-11-28 23:33:00
22307.0,1.0,2019-11-28 23:45:00
22309.0,-1.0,2019-11-28 23:51:00
22311.0,-5.0,2019-11-28 23:52:00
22313.0,-7.0,2019-11-29 00:01:00
22315.0,-1.0,2019-11-29 00:19:00
22317.0,-4.0,2019-11-29 00:30:00
22319.0,-5.0,2019-11-29 00:34:00
22321.0,-2.0,2019-11-29 00:37:00
22323.0,3.0,2019-11-29 00:46:00
22325.0,-2.0,2019-11-29 00:50:00
22327.0,-11.0,2019-11-29 00:58:00
22329.0,-6.0,2019-11-29 01:17:00
22331.0,-3.0,2019-11-29 01:23:00
22333.0,1.0,2019-11-29 01:34:00
22335.0,-1.0,2019-11-29 01:39:00
22337.0,0.0,2019-11-29 01:56:00
22339.0,-2.0,2019-11-29 02:01:00
22341.0,-3.0,2019-11-29 02:04:00
22343.0,-3.0,2019-11-29 02:12:00
22345.0,-7.0,2019-11-29 02:21:00
22347.0,-7.0,2019-11-29 02:30:00
22349.0,-4.0,2019-11-29 02:43:00
22351.0,0.0,2019-11-29 02:49:00
22353.0,2.0,2019-11-29 02:54:00
22355.0,-8.0,2019-11-29 02:57:00
22357.0,-137.0,2019-11-29 09:16:00
22359.0,114.0,2019-11-29 09:32:00
22361.0,-29.0,2019-11-29 09:34:00
22363.0,137.0,2019-11-29 09:59:00
22365.0,17.0,2019-11-29 10:06:00
22367.0,-1.0,2019-11-29 10:07:00
22369.0,2.0,2019-11-29 10:16:00
22371.0,55.0,2019-11-29 10:45:00
22373.0,-14.0,2019-11-29 10:53:00
22375.0,-4.0,2019-11-29 11:01:00
22377.0,-30.0,2019-11-29 11:05:00
22379.0,-18.0,2019-11-29 11:10:00
22381.0,-12.0,2019-11-29 11:13:00
22383.0,16.0,2019-11-29 11:23:00
22385.0,-22.0,2019-11-29 11:27:00
22387.0,-22.0,2019-11-29 11:34:00
22389.0,-18.0,2019-11-29 11:37:00
22391.0,27.0,2019-11-29 11:49:00
22393.0,8.0,2019-11-29 13:03:00
22395.0,10.0,2019-11-29 13:19:00
22397.0,-11.0,2019-11-29 13:21:00
22399.0,-8.0,2019-11-29 13:26:00
22401.0,5.0,2019-11-29 13:29:00
22403.0,-10.0,2019-11-29 13:31:00
22405.0,-21.0,2019-11-29 13:38:00
22407.0,-5.0,2019-11-29 13:48:00
22409.0,0.0,2019-11-29 14:05:00
22411.0,-12.0,2019-11-29 14:18:00
22413.0,26.0,2019-11-29 14:41:00
22415.0,7.0,2019-11-29 14:54:00
22417.0,-10.0,2019-11-29 14:58:00
22419.0,23.0,2019-11-29 15:22:00
22421.0,9.0,2019-11-29 15:29:00
22423.0,1.0,2019-11-29 15:31:00
22425.0,6.0,2019-11-29 15:39:00
22427.0,-7.0,2019-11-29 15:42:00
22429.0,-7.0,2019-11-29 15:48:00
22431.0,3.0,2019-11-29 16:04:00
22433.0,-1.0,2019-11-29 16:18:00
22435.0,-1.0,2019-11-29 16:20:00
22437.0,-2.0,2019-11-29 16:21:00
22439.0,-19.0,2019-11-29 16:25:00
22441.0,-41.0,2019-11-29 16:29:00
22443.0,-56.0,2019-11-29 17:18:00
22445.0,17.0,2019-11-29 17:31:00
22447.0,0.0,2019-11-29 17:33:00
22449.0,-3.0,2019-11-29 17:42:00
22451.0,5.0,2019-11-29 17:53:00
22453.0,1.0,2019-11-29 18:01:00
22455.0,8.0,2019-11-29 18:23:00
22457.0,-3.0,2019-11-29 18:25:00
22459.0,-3.0,2019-11-29 18:30:00
22461.0,-2.0,2019-11-29 18:32:00
22463.0,-7.0,2019-11-29 18:45:00
22465.0,8.0,2019-11-29 18:56:00
22467.0,0.0,2019-11-29 18:57:00
22469.0,0.0,2019-11-29 19:17:00
22471.0,-8.0,2019-11-29 19:22:00
22473.0,5.0,2019-11-29 19:38:00
22475.0,-7.0,2019-11-29 19:43:00
22477.0,-7.0,2019-11-29 19:47:00
22479.0,1.0,2019-11-29 20:01:00
22481.0,0.0,2019-11-29 20:09:00
22483.0,1.0,2019-11-29 20:23:00
22485.0,2.0,2019-11-29 20:35:00
22487.0,-3.0,2019-11-29 20:42:00
22489.0,1.0,2019-11-29 20:50:00
22491.0,-3.0,2019-11-29 20:58:00
22493.0,-5.0,2019-11-29 21:01:00
22495.0,22.0,2019-11-29 21:20:00
22497.0,3.0,2019-11-29 21:26:00
22499.0,-3.0,2019-11-29 21:28:00
22501.0,-4.0,2019-11-29 21:34:00
22503.0,-4.0,2019-11-29 21:43:00
22505.0,-5.0,2019-11-29 21:53:00
22507.0,10.0,2019-11-29 22:05:00
22509.0,-3.0,2019-11-29 22:06:00
22511.0,36.0,2019-11-29 22:38:00
22513.0,17.0,2019-11-29 22:45:00
22515.0,0.0,2019-11-29 22:47:00
22517.0,41.0,2019-11-29 23:21:00
22519.0,10.0,2019-11-29 23:39:00
22521.0,-6.0,2019-11-29 23:45:00
22523.0,-3.0,2019-11-29 23:50:00
22525.0,-1.0,2019-11-29 23:54:00
22527.0,-1.0,2019-11-29 23:59:00
22529.0,-4.0,2019-11-30 00:00:00
22531.0,7.0,2019-11-30 00:11:00
22533.0,18.0,2019-11-30 00:29:00
22535.0,6.0,2019-11-30 00:41:00
22537.0,-7.0,2019-11-30 00:45:00
22539.0,-16.0,2019-11-30 00:55:00
22541.0,-4.0,2019-11-30 01:04:00
22543.0,19.0,2019-11-30 01:26:00
22545.0,-6.0,2019-11-30 01:27:00
22547.0,-3.0,2019-11-30 01:35:00
22549.0,-5.0,2019-11-30 01:40:00
22551.0,1.0,2019-11-30 01:46:00
22553.0,-1.0,2019-11-30 01:53:00
22555.0,-3.0,2019-11-30 01:59:00
22557.0,1.0,2019-11-30 02:00:00
22559.0,-9.0,2019-11-30 02:01:00
22561.0,-1.0,2019-11-30 02:14:00
22563.0,2.0,2019-11-30 02:23:00
22565.0,-3.0,2019-11-30 02:28:00
22567.0,4.0,2019-11-30 02:35:00
22569.0,1.0,2019-11-30 02:40:00
22571.0,5.0,2019-11-30 02:56:00
22573.0,-1.0,2019-11-30 02:58:00
22575.0,0.0,2019-11-30 02:59:00
22577.0,141.0,2019-12-02 09:33:00
22579.0,23.0,2019-12-02 09:47:00
22581.0,8.0,2019-12-02 10:02:00
22583.0,13.0,2019-12-02 10:18:00
22585.0,2.0,2019-12-02 10:33:00
22587.0,-26.0,2019-12-02 10:40:00
22589.0,-33.0,2019-12-02 10:47:00
22591.0,3.0,2019-12-02 11:01:00
22593.0,9.0,2019-12-02 11:12:00
22595.0,-6.0,2019-12-02 11:20:00
22597.0,-8.0,2019-12-02 11:32:00
22599.0,-11.0,2019-12-02 11:39:00
22601.0,-8.0,2019-12-02 11:44:00
22603.0,-7.0,2019-12-02 11:50:00
22605.0,-12.0,2019-12-02 11:56:00
22607.0,16.0,2019-12-02 13:16:00
22609.0,-11.0,2019-12-02 13:21:00
22611.0,6.0,2019-12-02 13:32:00
22613.0,17.0,2019-12-02 13:57:00
22615.0,-3.0,2019-12-02 14:05:00
22617.0,-6.0,2019-12-02 14:09:00
22619.0,-6.0,2019-12-02 14:11:00
22621.0,-5.0,2019-12-02 14:16:00
22623.0,-2.0,2019-12-02 14:25:00
22625.0,-18.0,2019-12-02 14:28:00
22627.0,-6.0,2019-12-02 14:37:00
22629.0,9.0,2019-12-02 15:02:00
22631.0,-9.0,2019-12-02 15:09:00
22633.0,1.0,2019-12-02 15:13:00
22635.0,1.0,2019-12-02 15:17:00
22637.0,5.0,2019-12-02 15:28:00
22639.0,12.0,2019-12-02 15:44:00
22641.0,-2.0,2019-12-02 15:51:00
22643.0,-4.0,2019-12-02 15:53:00
22645.0,-3.0,2019-12-02 15:59:00
22647.0,5.0,2019-12-02 16:06:00
22649.0,-3.0,2019-12-02 16:10:00
22651.0,-19.0,2019-12-02 16:25:00
22653.0,-2.0,2019-12-02 17:23:00
22655.0,-1.0,2019-12-02 17:35:00
22657.0,-5.0,2019-12-02 17:41:00
22659.0,3.0,2019-12-02 17:52:00
22661.0,-4.0,2019-12-02 17:58:00
22663.0,-5.0,2019-12-02 17:59:00
22665.0,-4.0,2019-12-02 18:01:00
22667.0,-1.0,2019-12-02 18:03:00
22669.0,1.0,2019-12-02 18:05:00
22671.0,-1.0,2019-12-02 18:06:00
22673.0,-4.0,2019-12-02 18:07:00
22675.0,-7.0,2019-12-02 18:13:00
22677.0,9.0,2019-12-02 18:35:00
22679.0,-2.0,2019-12-02 18:36:00
22681.0,-4.0,2019-12-02 18:39:00
22683.0,2.0,2019-12-02 18:54:00
22685.0,-19.0,2019-12-02 19:01:00
22687.0,48.0,2019-12-02 19:42:00
22689.0,-4.0,2019-12-02 19:48:00
22691.0,2.0,2019-12-02 19:53:00
22693.0,-2.0,2019-12-02 19:54:00
22695.0,-7.0,2019-12-02 20:00:00
22697.0,0.0,2019-12-02 20:05:00
22699.0,-1.0,2019-12-02 20:07:00
22701.0,5.0,2019-12-02 20:16:00
22703.0,1.0,2019-12-02 20:19:00
22705.0,-5.0,2019-12-02 20:25:00
22707.0,-4.0,2019-12-02 20:32:00
22709.0,2.0,2019-12-02 20:41:00
22711.0,-5.0,2019-12-02 20:51:00
22713.0,-1.0,2019-12-02 21:02:00
22715.0,1.0,2019-12-02 21:10:00
22717.0,-14.0,2019-12-02 21:27:00
